0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97.8925	102	105.059	46.6497	91.1986	109.693	6.42841	54.8144	91.53	93.7525	93.8544	93.8544	93.8544	93.7525	91.53	54.0691	73.9077	118.078	105.129	53.6896	105.99	75.2557	89.0707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	115.96	87.2911	31.3243	97.9813	93.4359	96.6874	68.9504	75.519	80.9701	106.535	68.451	64.031	91.5806	89.0086	89.0952	89.0952	89.0952	89.003	93.4501	66.6779	65.381	113.888	100.85	94.9009	79.2416	79.1624	81.2915	74.5892	73.5113	98.1581	111.556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104.671	89.6023	111.187	128.288	117.955	108.083	56.3202	94.7913	87.8506	85.8935	80.2197	41.475	14.5548	97.5592	89.0817	92.2094	76.6255	77.8247	77.7146	77.7146	77.7146	77.7972	75.4038	95.0048	71.8677	99.0745	91.7385	65.4174	88.399	99.5426	48.7654	74.5081	89.4839	108.771	113.92	101.334	96.1067	105.922	69.5752	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88.347	106.927	81.6032	100.089	85.9484	95.7837	112.482	116.91	95.2224	70.4868	54.2936	99.9534	82.2845	80.4043	88.6408	89.2702	88.5198	103.28	76.0575	77.1616	82.7177	82.3841	82.3841	82.3841	82.7132	74.9319	89.3714	96.0228	66.387	97.3391	91.3695	93.4685	74.894	89.8656	99.3769	102.099	113.4	112.722	93.7186	108.587	104.528	74.4037	56.253	89.6023	98.941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58.7818	82.9469	74.7802	104.469	73.9916	88.695	51.0732	88.5716	114.862	118.545	93.6592	78.2074	67.1085	103.357	88.7405	66.5411	103.925	102.726	88.4395	106.162	85.5168	90.9853	93.2887	93.0428	93.0428	93.0428	93.3126	92.6624	90.4342	102.864	86.4178	105.798	110.421	92.2914	104.071	98.2514	101.206	67.9633	109.504	108.565	104.234	106.186	87.8094	84.8621	78.3181	93.0507	104.193	105.268	111.753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66.7188	115.666	93.0819	88.1008	80.9955	104.575	84.2507	94.1284	88.695	72.4447	84.2448	111.163	107.877	80.4555	83.8199	76.7899	107.247	115.39	94.5968	106.021	99.499	86.9291	101.209	94.453	94.476	94.7057	94.5001	94.5001	94.5001	94.7569	97.7471	90.1179	99.1442	98.7263	100.577	110.763	78.3164	107.884	101.707	91.7876	54.9554	100.185	106.437	117.44	98.4679	79.3869	84.8621	92.7032	102.038	108.994	100.151	105.08	67.8217	78.8059	77.784	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106.462	98.8119	70.4706	71.6681	107.131	112.559	63.2787	99.6043	78.0534	99.5811	61.8089	93.9504	90.6811	111.27	88.0618	62.7921	88.6194	52.3491	90.1397	112.685	91.677	99.0288	82.9629	72.5598	85.7711	95.4748	87.9136	85.3806	85.231	85.231	85.231	85.5016	92.4937	84.9399	76.7496	96.5694	99.7299	108.075	63.6051	106.812	69.1533	94.8126	96.1385	76.638	100.092	121.764	98.0987	66.3892	98.8025	98.6418	100.35	95.4572	92.6639	102.179	52.4101	98.4499	98.5955	51.3095	51.1026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29.3639	59.4223	110.487	79.3101	88.8386	116.901	117.965	105.022	66.8354	82.9537	103.343	82.9797	93.8821	76.0949	100.482	66.8495	82.8639	85.7762	71.2287	86.8847	103.524	81.9818	81.4446	18.4239	65.7696	84.1357	92.8538	78.3203	72.0107	72.5006	72.5006	72.5006	72.2318	80.3854	84.7488	67.1299	82.961	106.929	98.4266	88.865	97.6774	75.3023	91.105	73.8221	61.5779	91.7915	116.491	78.7226	63.1234	97.5568	93.3513	72.2909	66.7087	1.12228	29.6635	90.5364	98.8773	97.8299	57.6923	75.6301	75.6301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93.7525	96.76	80.5702	66.702	94.5853	82.169	101.42	95.1663	125.23	106.44	79.7403	65.5156	22.8271	94.2728	94.9741	53.7598	87.76	92.7867	101.911	98.1399	95.381	70.1017	101.755	83.6492	112.748	82.7895	90.7948	103.961	91.5309	88.5317	87.8753	88.3094	88.3094	88.3094	87.8884	85.6711	93.7436	103.508	81.3794	98.7345	101.8	100.514	79.8487	106.772	99.35	97.8593	89.5472	115.778	115.442	86.752	74.4472	89.0404	77.4924	100.126	92.7929	85.8533	87.0632	113.499	94.6074	70.049	63.8098	76.6414	33.3961	120.605	118.191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
