113.193	134.303	130.077	95.0939	136.55	138.161	106.887	132.744	143.02	133.914	103.541	140.601	144.259	129.915	118.891	143.734	146.017	132.747	110.444	141.964	148.427	146.184	134.813	108.87	133.042	144.637	150.179	153.088	154.361	154.214	152.84	151.005	149.971	150.59	152.357	154.054	154.71	153.737	150.504	143.615	128.685	108.559	136.144	145.678	147.062	140.404	114.261	128.988	142.441	140.491	120.476	127.886	140.057	136.051	116.444	131.446	136.872	123.567	108.698	131.147	125.61	111.014	129.49	123.591	
130.328	132.12	127.096	133.467	139.735	130.887	125.904	140.358	135.8	109.062	138.879	141.745	119.782	131.893	146.638	144.347	123.027	136.885	149.582	149.85	139.123	95.5244	137.831	149.712	153.628	153.178	149.487	143.142	134.741	124.073	108.6	104.008	113.34	113.681	108.461	122.488	136.121	144.49	149.778	152.88	153.544	150.225	138.49	77.7349	140.995	150.766	149.235	133.722	116.022	141.858	143.583	128.296	116.07	137.72	134.757	94.4748	127.901	132.223	110.034	123.074	131.617	124.042	123.873	128.573	
133.644	116.262	126.972	139.131	129.55	117.24	139.21	135.334	89.6471	139.277	142.713	119.222	134.544	149.06	145.668	109.494	140.722	151.719	148.314	124.473	133.102	149.743	153.016	149.38	138.281	104.825	129.671	144.909	151.378	154.036	154.947	155.49	156.152	156.55	155.993	154.045	150.369	143.781	129.222	101.409	139.78	150.95	153.554	148.191	127.004	129.761	146.874	148.268	136.092	104.475	141.258	145.139	132.947	117.391	139.156	138.246	118.13	128.212	133.075	115.964	123.975	130.28	108.671	125.253	
129.146	119.252	128.226	132.272	115.74	136.28	139.096	110.455	137.37	144.856	128.542	130.034	147.634	144.118	112.366	142.741	150.881	143.41	69.6596	145.16	153.95	151.113	134.27	119.636	146.555	154.937	158.121	158.659	157.244	154.085	149.847	146.234	145.256	147.274	150.699	154.096	156.877	158.604	158.49	155.106	145.297	111.946	136.164	149.84	151.518	142.908	107.842	138.411	146.991	140.199	45.2538	139.247	144.374	127.045	127.299	143.29	135.042	104.553	137.947	133.581	77.4674	130.181	124.674	114.398	
113.609	131.593	130.774	104.91	134.214	141.1	124.363	128.997	144.112	134.758	118.462	145.159	142.774	102.026	144.287	150.826	139.254	123.013	150.558	154.82	146.207	104.905	146.403	156.982	158.335	153.789	143.377	121.741	108.603	134.784	144.747	149.574	150.997	149.497	144.927	135.513	110.161	125.407	145.318	154.527	158.024	155.959	145.097	66.6618	144.306	154.023	151.187	128.981	135.139	149.634	144.633	87.6402	139.75	143.3	121.185	132.284	139.665	121.716	129.647	138.231	124.112	120.982	133.328	124.351	
93.8196	133.259	131.385	112.508	137.787	133.665	109.306	140.707	137.375	106.79	143.882	143.792	108.087	145.503	152.024	138.422	128.855	152.632	153.909	137.341	130.658	153.937	158.292	153.004	131.557	131.164	152.509	159.593	161.964	162.338	162.167	162.16	162.429	162.8	163.063	162.931	161.827	158.607	150.758	128.505	132.579	152.472	157.617	153.236	129.813	137.165	153.258	151.49	126.344	139.313	150.98	142.656	100.907	143.222	141.885	96.94	135.857	137.342	87.1401	133.611	135.135	85.4061	132.139	132.618	
123.528	128.386	126.477	127.531	131.538	116.085	136.91	140.447	105.1	140.93	147.505	126.025	139.84	151.924	141.517	126.806	152.779	152.857	128.63	143.439	157.284	156.248	139.479	129.519	155.315	162.772	163.934	160.879	154.042	143.081	126.886	108.492	105.032	115.821	132.172	144.781	153.954	160.218	163.356	162.482	155.251	129.84	138.817	155.54	156.378	142.177	123.49	150.571	150.503	124.523	138.444	148.517	134.867	124.615	144.521	136.772	122.687	140.279	134.178	125.04	135.136	125.272	125.297	131.77	
133.22	121.931	119.167	132.675	114.753	130.476	142.228	128.808	133.389	147.33	137.542	131.265	149.554	143.076	120.597	152.001	152.716	121.256	147.554	159.12	154.125	111.52	149.942	161.844	162.34	154.329	129.944	132.367	152.366	160.206	164.113	165.997	166.461	165.723	163.769	160.005	152.328	131.647	131.196	154.819	162.318	161.462	149.509	114.885	153.094	158.264	147.569	118.695	150.972	151.102	125.026	139.813	146.859	127.193	132.937	143.45	126.904	131.37	142.508	130.505	125.204	137.614	127.771	121.355	
136.59	122.838	126.58	134.816	92.4276	137.7	138.077	103.691	144.586	143.057	96.8978	147.132	146.471	81.2001	150.199	153.717	129.64	147.122	159.139	152.509	98.6	156.036	163.389	157.829	127.931	149.062	164.131	168.737	168.772	166.574	163.899	162.117	161.763	162.72	164.694	167.09	168.782	168.216	163.148	147.407	125.569	157.025	162.706	155.635	102.656	151.586	158.555	146.442	127.128	153.535	150.572	110.62	145.898	147.357	113.187	140.513	141.805	72.2854	139.712	137.539	104.631	140.098	133.998	112.085	
135.217	127.614	134.319	133.562	119.272	137.872	126.445	133.128	145.155	126.3	141.357	150.094	126.09	144.545	154.654	137.62	143.15	158.659	151.862	115.412	158.104	162.939	151.294	127.909	161.662	169.225	168.399	160.403	139.485	126.064	149.406	155.523	156.383	153.846	146.201	118.609	139.635	159.455	167.57	168.774	161.794	131.118	149.898	162.434	158.125	124.17	150.871	157.421	140.623	137.863	153.831	142.209	130.261	150.8	140.289	125.516	146.615	134.795	126.528	139.848	125.841	134.823	135.761	127.809	
127.492	131.961	135.955	126.388	132.528	134.603	123.812	142.845	138.187	126.554	150.022	143.344	127.492	153.467	146.763	129.885	157.306	153.827	106.577	158.777	162.76	145.244	146.382	165.667	167.519	157.348	85.7398	157.052	169.37	174.179	175.651	175.555	175.138	175.065	175.025	173.807	169.458	157.697	59.2293	157.468	167.857	166.022	146.534	144.776	162.727	158.9	112.461	152.786	156.627	130.12	144.659	151.599	124.673	143.398	148.061	117.421	142.807	144.411	113.525	138.224	137.386	120.671	134.946	135.226	
103.228	135.218	132.47	118.315	140.113	128.39	132.255	144.949	120.168	141.741	149.238	115.341	147.978	152.136	115.477	153.876	157.11	115.344	156.755	163.842	146.24	150.308	167.898	165.801	136.967	157.006	172.325	175.787	173.536	167.286	157.866	147.048	141.344	147.319	158.293	167.675	173.736	175.723	171.958	156.146	138.247	165.629	167.503	149.72	145.981	163.503	156.494	119.56	157.138	153.995	86.61	151.572	147.993	109.269	148.258	140.69	125.189	144.801	128.792	131.707	141.715	114.486	132.965	137.102	
107.672	136.752	127.339	128.973	142.761	117.322	138.175	142.021	102.687	146.84	140.508	132.206	153.701	140.74	143.185	158.79	143.554	148.228	163.841	152.99	145.397	168.072	166	119.485	165.015	175.71	173.713	158.583	131.045	165.517	174.632	178.049	178.767	177.528	173.721	164.416	129.827	157.682	173.019	175.317	165.179	112.108	165.241	167.814	145.718	151.911	163.426	148.026	143.885	158.688	142.204	142.278	154.563	132.832	141.976	148.643	111.089	140.47	137.674	114.437	141.176	126.066	129.446	136.509	
127.428	136.12	126.995	136.462	140.082	118.267	142.307	134.099	131.53	147.195	117.69	147.794	152.453	93.6983	155.123	154.909	115.941	160.88	158.789	122.523	165.856	166.785	125.042	165.769	175.163	167.671	102.991	171.009	181.595	184.166	183.151	180.997	179.757	180.518	182.548	183.793	181.643	171.692	116.08	167.495	175.594	166.745	120.768	166.907	166.45	126.38	158.372	160.821	116.838	154.608	154.387	95.3844	153.206	147.356	124.452	149.881	136.47	133.782	142.964	117.196	136.742	132.619	124.976	134.602	
134.57	132.977	128.964	138.783	131.223	132.436	143.841	116.726	142.371	144.657	120.642	152.6	144.445	139.798	157.925	139.428	151.9	162.328	133.782	160.553	168.292	142.613	163.897	175.135	164.169	151.492	179.042	183.958	179.025	162.37	122.494	161.125	166.669	161.418	124.492	162.416	179.259	184.228	179.226	150.899	165.001	175.586	163.997	144.109	168.912	161.032	133.336	162.589	152.421	139.507	157.608	138.729	144.47	151.703	109.072	146.225	143.34	123.293	145.347	134.379	129.212	137.028	125.217	130.853	
137.65	127.038	130.193	138.82	113.496	140.009	142.007	113.116	147.863	139.042	137.687	152.581	123.062	152.137	155.292	114.389	161.283	156.45	143.426	168.596	159.322	154.176	175.479	168.506	149.821	180.768	183.216	166.584	161.403	184.923	191.885	193.957	194.25	193.755	191.577	184.599	161.028	166.472	183.061	180.561	149.239	168.459	175.224	153.369	159.575	168.375	141.989	156.889	161.281	113.993	155.563	152.395	122.769	151.924	136.507	137.948	146.022	107.172	143.735	140.454	118.103	140.034	130.685	125.157	
138.871	119.285	132.38	138.45	89.0198	143.092	136.94	131.813	149.835	127.405	145.583	149.766	117.157	156.992	147.738	147.76	163.82	140.094	161.22	168.315	114.574	171.408	174.368	96.5563	178.325	183.186	158.617	177.412	192.787	194.613	189.565	181.088	175.921	180.501	189.08	194.432	192.896	177.954	157.57	183.15	178.63	85.97	173.958	171.384	106.676	167.509	160.464	140.126	163.179	146.053	148.607	157.116	116.947	150.122	146.587	123.521	147.764	127.461	137.132	141.713	96.8989	140.628	134.19	119.152	
138.928	114.97	135.332	137.813	109.044	143.977	129.51	139.102	148.72	87.143	150.406	145.372	139.208	158.297	133.257	157.093	162.006	110.498	167.119	161.777	153.379	175.542	161.372	169.016	183.734	167.586	176.929	193.968	191.212	158.765	182.684	196.63	199.838	196.834	183.063	158.838	191.52	194.296	177.272	167.906	184.158	169.863	160.783	175.732	154.919	160.572	166.718	115.176	160.91	155.833	134.5	157.893	137.16	146.848	151.383	79.8049	148.473	139.944	125.855	141.817	99.8366	138.295	134.59	115.646	
138.17	115.809	136.794	136.038	119.703	144.106	121.963	142.077	145.453	119.36	153.218	139.868	147.065	157.389	90.8619	160.473	156.41	147.183	168.509	146.581	167.198	173.881	109.658	180.788	179.706	158.103	192.487	191.39	140.951	199.975	209.513	210.64	210.035	210.653	209.493	199.843	138.049	191.563	192.476	157.414	179.987	180.957	110.983	174.006	167.535	145.701	168.434	147.907	155.562	159.945	88.9768	156.782	145.719	141.291	153.388	116.948	147.098	144.509	115.485	142.847	120.456	134.266	134.132	115.909	
137.347	116.948	136.151	133.186	125.883	143.649	116.511	143.842	142.01	132.45	153.999	132.488	150.702	154.961	123.46	161.4	147.272	157.881	167.598	85.5637	172.724	168.607	162.413	184.044	165.742	183.575	194.639	162.061	199.609	210.922	204.049	155.156	181.821	154.315	203.917	210.849	199.613	161.28	194.44	183.484	165.209	183.696	161.934	168.396	172.254	89.6271	167.74	157.633	148.06	161.738	124.392	154.859	150.809	131.785	153.523	131.183	143.419	144.682	114.384	144.169	128.581	131.654	135.155	119.243	
137.168	118.29	134.892	131.306	128.858	142.307	112.362	145.355	140.095	136.163	152.954	121.145	152.707	151.792	138.183	161.724	135.748	162.61	165.624	140.875	174.96	161.233	172.644	183.547	104.921	191.034	190.2	180.591	209.243	204.25	200.746	229.542	235.825	229.578	200.902	204.227	209.363	181.329	189.845	191.08	74.8255	182.85	172.135	160.532	174.105	137.346	165.828	161.865	139.469	162.598	138.802	152.527	153.888	115.98	152.309	136.373	139.045	143.646	115.425	144.16	130.778	132.195	137.116	122.907	
137.382	120.338	135.128	131.976	129.676	140.844	110.521	146.052	139.135	136.596	151.083	105.556	154.138	149.21	144.759	162.26	126.513	164.395	163.714	150.916	175.581	153.878	176.348	181.707	154.908	193.456	182.74	195.413	210.606	162.227	229.276	246.142	250.765	246.153	229.299	162.38	210.717	195.724	182.377	193.521	156.706	181.107	176.022	153.061	174.928	149.268	163.844	163.765	131.141	162.972	145.046	150.134	155.222	101.137	150.676	137.381	136.992	143.943	112.817	142.556	130.38	133.623	137.918	124.069	
137.49	122.643	136.825	133.504	129.861	140.862	110.271	145.336	137.81	136.819	150.018	101.636	155.125	148.63	146.862	162.823	125.411	164.557	162.952	152.836	175.422	150.159	177.175	180.516	162.518	193.989	178.412	198.822	210.183	177.847	235.506	250.704	255	250.704	235.506	177.847	210.183	198.822	178.412	193.989	162.518	180.516	177.175	150.159	175.422	152.836	162.952	164.557	125.411	162.823	146.862	148.63	155.125	101.636	150.018	136.819	137.81	145.336	110.271	140.862	129.861	133.504	136.825	122.643	
137.382	124.069	137.918	133.623	130.38	142.556	112.817	143.943	136.992	137.381	150.676	101.137	155.222	150.134	145.046	162.972	131.141	163.765	163.844	149.268	174.928	153.061	176.022	181.107	156.706	193.521	182.377	195.724	210.717	162.38	229.299	246.153	250.765	246.142	229.276	162.227	210.606	195.413	182.74	193.456	154.908	181.707	176.348	153.878	175.581	150.916	163.714	164.395	126.513	162.26	144.759	149.21	154.138	105.556	151.083	136.596	139.135	146.052	110.521	140.844	129.676	131.976	135.128	120.338	
137.168	122.907	137.116	132.195	130.778	144.16	115.425	143.646	139.045	136.373	152.309	115.98	153.888	152.527	138.802	162.598	139.469	161.865	165.828	137.346	174.105	160.532	172.135	182.85	74.8255	191.08	189.845	181.329	209.363	204.227	200.902	229.578	235.825	229.542	200.746	204.25	209.243	180.591	190.2	191.034	104.921	183.547	172.644	161.233	174.96	140.875	165.624	162.61	135.748	161.724	138.183	151.792	152.707	121.145	152.954	136.163	140.095	145.355	112.362	142.307	128.858	131.306	134.892	118.29	
137.347	119.243	135.155	131.654	128.581	144.169	114.384	144.682	143.419	131.183	153.523	131.785	150.809	154.859	124.392	161.738	148.06	157.633	167.74	89.6271	172.254	168.396	161.934	183.696	165.209	183.484	194.44	161.28	199.613	210.849	203.917	154.315	181.821	155.156	204.049	210.922	199.609	162.061	194.639	183.575	165.742	184.044	162.413	168.607	172.724	85.5637	167.598	157.881	147.272	161.4	123.46	154.961	150.702	132.488	153.999	132.45	142.01	143.842	116.511	143.649	125.883	133.186	136.151	116.948	
138.17	115.909	134.132	134.266	120.456	142.847	115.485	144.509	147.098	116.948	153.388	141.291	145.719	156.782	88.9768	159.945	155.562	147.907	168.434	145.701	167.535	174.006	110.983	180.957	179.987	157.414	192.476	191.563	138.049	199.843	209.493	210.653	210.035	210.64	209.513	199.975	140.951	191.39	192.487	158.103	179.706	180.788	109.658	173.881	167.198	146.581	168.509	147.183	156.41	160.473	90.8619	157.389	147.065	139.868	153.218	119.36	145.453	142.077	121.963	144.106	119.703	136.038	136.794	115.809	
138.928	115.646	134.59	138.295	99.8366	141.817	125.855	139.944	148.473	79.8049	151.383	146.848	137.16	157.893	134.5	155.833	160.91	115.176	166.718	160.572	154.919	175.732	160.783	169.863	184.158	167.906	177.272	194.296	191.52	158.838	183.063	196.834	199.838	196.63	182.684	158.765	191.212	193.968	176.929	167.586	183.734	169.016	161.372	175.542	153.379	161.777	167.119	110.498	162.006	157.093	133.257	158.297	139.208	145.372	150.406	87.143	148.72	139.102	129.51	143.977	109.044	137.813	135.332	114.97	
138.871	119.152	134.19	140.628	96.8989	141.713	137.132	127.461	147.764	123.521	146.587	150.122	116.947	157.116	148.607	146.053	163.179	140.126	160.464	167.509	106.676	171.384	173.958	85.97	178.63	183.15	157.57	177.954	192.896	194.432	189.08	180.501	175.921	181.088	189.565	194.613	192.787	177.412	158.617	183.186	178.325	96.5563	174.368	171.408	114.574	168.315	161.22	140.094	163.82	147.76	147.738	156.992	117.157	149.766	145.583	127.405	149.835	131.813	136.94	143.092	89.0198	138.45	132.38	119.285	
137.65	125.157	130.685	140.034	118.103	140.454	143.735	107.172	146.022	137.948	136.507	151.924	122.769	152.395	155.563	113.993	161.281	156.889	141.989	168.375	159.575	153.369	175.224	168.459	149.239	180.561	183.061	166.472	161.028	184.599	191.577	193.755	194.25	193.957	191.885	184.923	161.403	166.584	183.216	180.768	149.821	168.506	175.479	154.176	159.322	168.596	143.426	156.45	161.283	114.389	155.292	152.137	123.062	152.581	137.687	139.042	147.863	113.116	142.007	140.009	113.496	138.82	130.193	127.038	
134.57	130.853	125.217	137.028	129.212	134.379	145.347	123.293	143.34	146.225	109.072	151.703	144.47	138.729	157.608	139.507	152.421	162.589	133.336	161.032	168.912	144.109	163.997	175.586	165.001	150.899	179.226	184.228	179.259	162.416	124.492	161.418	166.669	161.125	122.494	162.37	179.025	183.958	179.042	151.492	164.169	175.135	163.897	142.613	168.292	160.553	133.782	162.328	151.9	139.428	157.925	139.798	144.445	152.6	120.642	144.657	142.371	116.726	143.841	132.436	131.223	138.783	128.964	132.977	
127.428	134.602	124.976	132.619	136.742	117.196	142.964	133.782	136.47	149.881	124.452	147.356	153.206	95.3844	154.387	154.608	116.838	160.821	158.372	126.38	166.45	166.907	120.768	166.745	175.594	167.495	116.08	171.692	181.643	183.793	182.548	180.518	179.757	180.997	183.151	184.166	181.595	171.009	102.991	167.671	175.163	165.769	125.042	166.785	165.856	122.523	158.789	160.88	115.941	154.909	155.123	93.6983	152.453	147.794	117.69	147.195	131.53	134.099	142.307	118.267	140.082	136.462	126.995	136.12	
107.672	136.509	129.446	126.066	141.176	114.437	137.674	140.47	111.089	148.643	141.976	132.832	154.563	142.278	142.204	158.688	143.885	148.026	163.426	151.911	145.718	167.814	165.241	112.108	165.179	175.317	173.019	157.682	129.827	164.416	173.721	177.528	178.767	178.049	174.632	165.517	131.045	158.583	173.713	175.71	165.015	119.485	166	168.072	145.397	152.99	163.841	148.228	143.554	158.79	143.185	140.74	153.701	132.206	140.508	146.84	102.687	142.021	138.175	117.322	142.761	128.973	127.339	136.752	
103.228	137.102	132.965	114.486	141.715	131.707	128.792	144.801	125.189	140.69	148.258	109.269	147.993	151.572	86.61	153.995	157.138	119.56	156.494	163.503	145.981	149.72	167.503	165.629	138.247	156.146	171.958	175.723	173.736	167.675	158.293	147.319	141.344	147.048	157.866	167.286	173.536	175.787	172.325	157.006	136.967	165.801	167.898	150.308	146.24	163.842	156.755	115.344	157.11	153.876	115.477	152.136	147.978	115.341	149.238	141.741	120.168	144.949	132.255	128.39	140.113	118.315	132.47	135.218	
127.492	135.226	134.946	120.671	137.386	138.224	113.525	144.411	142.807	117.421	148.061	143.398	124.673	151.599	144.659	130.12	156.627	152.786	112.461	158.9	162.727	144.776	146.534	166.022	167.857	157.468	59.2293	157.697	169.458	173.807	175.025	175.065	175.138	175.555	175.651	174.179	169.37	157.052	85.7398	157.348	167.519	165.667	146.382	145.244	162.76	158.777	106.577	153.827	157.306	129.885	146.763	153.467	127.492	143.344	150.022	126.554	138.187	142.845	123.812	134.603	132.528	126.388	135.955	131.961	
135.217	127.809	135.761	134.823	125.841	139.848	126.528	134.795	146.615	125.516	140.289	150.8	130.261	142.209	153.831	137.863	140.623	157.421	150.871	124.17	158.125	162.434	149.898	131.118	161.794	168.774	167.57	159.455	139.635	118.609	146.201	153.846	156.383	155.523	149.406	126.064	139.485	160.403	168.399	169.225	161.662	127.909	151.294	162.939	158.104	115.412	151.862	158.659	143.15	137.62	154.654	144.545	126.09	150.094	141.357	126.3	145.155	133.128	126.445	137.872	119.272	133.562	134.319	127.614	
136.59	112.085	133.998	140.098	104.631	137.539	139.712	72.2854	141.805	140.513	113.187	147.357	145.898	110.62	150.572	153.535	127.128	146.442	158.555	151.586	102.656	155.635	162.706	157.025	125.569	147.407	163.148	168.216	168.782	167.09	164.694	162.72	161.763	162.117	163.899	166.574	168.772	168.737	164.131	149.062	127.931	157.829	163.389	156.036	98.6	152.509	159.139	147.122	129.64	153.717	150.199	81.2001	146.471	147.132	96.8978	143.057	144.586	103.691	138.077	137.7	92.4276	134.816	126.58	122.838	
133.22	121.355	127.771	137.614	125.204	130.505	142.508	131.37	126.904	143.45	132.937	127.193	146.859	139.813	125.026	151.102	150.972	118.695	147.569	158.264	153.094	114.885	149.509	161.462	162.318	154.819	131.196	131.647	152.328	160.005	163.769	165.723	166.461	165.997	164.113	160.206	152.366	132.367	129.944	154.329	162.34	161.844	149.942	111.52	154.125	159.12	147.554	121.256	152.716	152.001	120.597	143.076	149.554	131.265	137.542	147.33	133.389	128.808	142.228	130.476	114.753	132.675	119.167	121.931	
123.528	131.77	125.297	125.272	135.136	125.04	134.178	140.279	122.687	136.772	144.521	124.615	134.867	148.517	138.444	124.523	150.503	150.571	123.49	142.177	156.378	155.54	138.817	129.84	155.251	162.482	163.356	160.218	153.954	144.781	132.172	115.821	105.032	108.492	126.886	143.081	154.042	160.879	163.934	162.772	155.315	129.519	139.479	156.248	157.284	143.439	128.63	152.857	152.779	126.806	141.517	151.924	139.84	126.025	147.505	140.93	105.1	140.447	136.91	116.085	131.538	127.531	126.477	128.386	
93.8196	132.618	132.139	85.4061	135.135	133.611	87.1401	137.342	135.857	96.94	141.885	143.222	100.907	142.656	150.98	139.313	126.344	151.49	153.258	137.165	129.813	153.236	157.617	152.472	132.579	128.505	150.758	158.607	161.827	162.931	163.063	162.8	162.429	162.16	162.167	162.338	161.964	159.593	152.509	131.164	131.557	153.004	158.292	153.937	130.658	137.341	153.909	152.632	128.855	138.422	152.024	145.503	108.087	143.792	143.882	106.79	137.375	140.707	109.306	133.665	137.787	112.508	131.385	133.259	
113.609	124.351	133.328	120.982	124.112	138.231	129.647	121.716	139.665	132.284	121.185	143.3	139.75	87.6402	144.633	149.634	135.139	128.981	151.187	154.023	144.306	66.6618	145.097	155.959	158.024	154.527	145.318	125.407	110.161	135.513	144.927	149.497	150.997	149.574	144.747	134.784	108.603	121.741	143.377	153.789	158.335	156.982	146.403	104.905	146.207	154.82	150.558	123.013	139.254	150.826	144.287	102.026	142.774	145.159	118.462	134.758	144.112	128.997	124.363	141.1	134.214	104.91	130.774	131.593	
129.146	114.398	124.674	130.181	77.4674	133.581	137.947	104.553	135.042	143.29	127.299	127.045	144.374	139.247	45.2538	140.199	146.991	138.411	107.842	142.908	151.518	149.84	136.164	111.946	145.297	155.106	158.49	158.604	156.877	154.096	150.699	147.274	145.256	146.234	149.847	154.085	157.244	158.659	158.121	154.937	146.555	119.636	134.27	151.113	153.95	145.16	69.6596	143.41	150.881	142.741	112.366	144.118	147.634	130.034	128.542	144.856	137.37	110.455	139.096	136.28	115.74	132.272	128.226	119.252	
133.644	125.253	108.671	130.28	123.975	115.964	133.075	128.212	118.13	138.246	139.156	117.391	132.947	145.139	141.258	104.475	136.092	148.268	146.874	129.761	127.004	148.191	153.554	150.95	139.78	101.409	129.222	143.781	150.369	154.045	155.993	156.55	156.152	155.49	154.947	154.036	151.378	144.909	129.671	104.825	138.281	149.38	153.016	149.743	133.102	124.473	148.314	151.719	140.722	109.494	145.668	149.06	134.544	119.222	142.713	139.277	89.6471	135.334	139.21	117.24	129.55	139.131	126.972	116.262	
130.328	128.573	123.873	124.042	131.617	123.074	110.034	132.223	127.901	94.4748	134.757	137.72	116.07	128.296	143.583	141.858	116.022	133.722	149.235	150.766	140.995	77.7349	138.49	150.225	153.544	152.88	149.778	144.49	136.121	122.488	108.461	113.681	113.34	104.008	108.6	124.073	134.741	143.142	149.487	153.178	153.628	149.712	137.831	95.5244	139.123	149.85	149.582	136.885	123.027	144.347	146.638	131.893	119.782	141.745	138.879	109.062	135.8	140.358	125.904	130.887	139.735	133.467	127.096	132.12	
